company_name,job_title,location,country,work_type,employment_type,seniority_level,department,job_url,source_site,date_posted,salary,visa_sponsorship,requires_degree,technical_category,relevance_score,keep_or_reject,rejection_reason,short_summary,required_skills,preferred_skills
Figma,Data Engineer,"San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5220003004?gh_jid=5220003004,Greenhouse,2025-11-19T09:05:28-05:00,Unknown,Unknown,Unknown,Data Engineering,73,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div&gt; &lt;div&gt;&lt;span class=&",,
Figma,Data Scientist,"San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5552580004?gh_jid=5552580004,Greenhouse,2025-11-19T09:05:46-05:00,Unknown,Unknown,Unknown,Data Science / ML,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Director, Software Engineering - Product Platform","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5600388004?gh_jid=5600388004,Greenhouse,2025-11-19T09:05:49-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Product platform area owns pla",,
Figma,"Manager, Software Engineering - Billing","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5722244004?gh_jid=5722244004,Greenhouse,2025-12-01T13:41:32-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Billing is a full stack engine",,
Figma,"Manager, Software Engineering - Collaboration Tools","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5654898004?gh_jid=5654898004,Greenhouse,2025-11-19T09:05:52-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;As the Engineering Manager for",,
Figma,"Manager, Software Engineering - Creation Engine","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5696366004?gh_jid=5696366004,Greenhouse,2025-11-19T09:05:55-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Our Creation Engine teams work",,
Figma,"Manager, Software Engineering - Design Systems Management","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5787320004?gh_jid=5787320004,Greenhouse,2026-02-02T12:55:49-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Design systems are one of&lt;e",,
Figma,"Manager, Software Engineering - Developer Tools (London, United Kingdom)","London, England, London, UK",UK,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5574708004?gh_jid=5574708004,Greenhouse,2025-11-19T09:05:48-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We’re looking for an Engineeri",,
Figma,"Manager, Software Engineering - Expressive AI","New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5678196004?gh_jid=5678196004,Greenhouse,2025-11-19T09:05:53-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;The Expressive AI team is resp",,
Figma,"Manager, Software Engineering - Interaction Design","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5778796004?gh_jid=5778796004,Greenhouse,2026-01-22T15:48:32-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;The Interaction Design team is",,
Figma,"Manager, Software Engineering - Internal Tools","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5792689004?gh_jid=5792689004,Greenhouse,2026-02-05T15:19:57-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Internal Tools builds and oper",,
Figma,"Manager, Software Engineering - Observability","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5807963004?gh_jid=5807963004,Greenhouse,2026-02-27T16:31:36-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Figma’s Observability engineer",,
Figma,"Manager, Software Engineering - Search & Recommendations","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Manager,Engineering,https://boards.greenhouse.io/figma/jobs/5804108004?gh_jid=5804108004,Greenhouse,2026-02-19T15:26:04-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;The Search &amp;amp; Recommend",,
Figma,Security Engineer,"San Francisco, CA • New York, NY • United States, US",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5551463004?gh_jid=5551463004,Greenhouse,2025-11-19T09:05:44-05:00,Unknown,Unknown,Unknown,Cybersecurity,73,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;As a Security Engineer, you wi",,
Figma,"Software Engineer, AI Platforms","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5691886004?gh_jid=5691886004,Greenhouse,2025-11-19T09:05:54-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer, AI Product","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5551730004?gh_jid=5551730004,Greenhouse,2025-11-19T09:05:45-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer, Backend - Figma Weave (Tel Aviv, Israel)","Tel Aviv, Israel",Unknown,On-site,Unknown,Unknown,Weavy - Figma Weave,https://boards.greenhouse.io/figma/jobs/5692525004?gh_jid=5692525004,Greenhouse,2026-01-21T09:03:41-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We&#39;re building the next ch",,
Figma,"Software Engineer, C++","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5552530004?gh_jid=5552530004,Greenhouse,2025-11-19T09:05:46-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer, Developer Experience","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5790627004?gh_jid=5790627004,Greenhouse,2026-02-27T19:27:59-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;The Build Systems team within",,
Figma,"Software Engineer, Distributed Systems","San Francisco, CA • New York, NY • United States, Canada",USA,Remote,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5552549004?gh_jid=5552549004,Greenhouse,2025-11-20T11:37:36-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer, Full Stack","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5691911004?gh_jid=5691911004,Greenhouse,2025-11-19T09:05:54-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer, Fullstack - Figma Weave (Tel Aviv, Israel)","Tel Aviv, Israel",Unknown,On-site,Unknown,Unknown,Weavy - Figma Weave,https://boards.greenhouse.io/figma/jobs/5692524004?gh_jid=5692524004,Greenhouse,2026-01-21T08:57:38-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;We&#39;re building the next ch",,
Figma,"Software Engineer, Graphics & Media","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5552522004?gh_jid=5552522004,Greenhouse,2025-11-19T09:05:46-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer, Growth & Monetization","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5552560004?gh_jid=5552560004,Greenhouse,2025-11-19T09:05:46-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer Intern, Developer Tools (2026) (London, United Kingdom)","London, England, London, UK",UK,On-site,Unknown,Intern,Early Career,https://boards.greenhouse.io/figma/jobs/5621177004?gh_jid=5621177004,Greenhouse,2025-11-19T09:05:50-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;Figma is seeking Software Engi",,
Figma,"Software Engineer, Machine Learning","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5551532004?gh_jid=5551532004,Greenhouse,2025-11-19T09:05:44-05:00,Unknown,Unknown,Unknown,Software Engineering,79,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer, Production Engineering","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5551649004?gh_jid=5551649004,Greenhouse,2026-02-12T12:55:54-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Figma,"Software Engineer, Production Engineering  (London, United Kingdom)","London, England, London, UK",UK,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5781928004?gh_jid=5781928004,Greenhouse,2026-02-12T15:01:25-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;p&gt;The Production Engineering tea",,
Figma,"Software Engineer, Translations Platform","San Francisco, CA • New York, NY • United States, Canada",USA,On-site,Unknown,Unknown,Engineering,https://boards.greenhouse.io/figma/jobs/5759501004?gh_jid=5759501004,Greenhouse,2026-03-02T14:00:19-05:00,Unknown,Unknown,Unknown,Software Engineering,75,Keep,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;Figma is growing our team of passionate creatives and builders on a mission to make design accessible to all. Figma’s platform helps teams bring ideas to life—whether you&#39;re brainstorming, creating a prototype, translating designs into code, or iterating with AI. From idea to product, Figma empowers teams to streamline workflows, move faster, and work together in real time from anywhere in the world. If you&#39;re excited to shape the future of design and collaboration, join us!&lt;/p&gt;&lt;/div&gt;&lt;div class=&quot;section page-center",,
Stripe,"Backend/API Engineer, Money as a Service",US,USA,On-site,Unknown,Unknown,8546 MMS Platform - Eng,https://stripe.com/jobs/search?gh_jid=6176758,Greenhouse,2026-03-06T18:52:06-05:00,Unknown,Unknown,Unknown,Backend Engineering,77,Keep,,"&lt;p&gt;&lt;strong&gt;&lt;em&gt;Note: &lt;/em&gt;&lt;/strong&gt;&lt;em&gt;if you are an intern, new grad, staff, frontend or fullstack applicant, please do not apply using this link and visit our &lt;/em&gt;&lt;a href=&quot;https://stripe.com/jobs/search&quot;&gt;&lt;em&gt;jobs page&lt;/em&gt;&lt;/a&gt;&lt;em&gt; for those specific postings.&lt;/em&gt;&lt;/p&gt; &lt;h2&gt;&lt;strong&gt;Who we are&lt;/strong&gt;&lt;/h2&gt; &lt;h3&gt;&lt;strong&gt;About Stripe&lt;/strong&gt;&lt;/h3&gt; &lt;p&gt;Stripe is a financial infrastructure platform for businesses. Millions of companies - from the world’",,
Stripe,"Backend / API Engineer, Payouts","United Kingdom, United Kingdom Locations",UK,On-site,Unknown,Unknown,8531 Crypto Product,https://stripe.com/jobs/search?gh_jid=7369543,Greenhouse,2026-03-06T18:52:06-05:00,Unknown,Unknown,Unknown,Backend Engineering,77,Keep,,"&lt;h5&gt;&lt;strong&gt;&lt;em&gt;Note:&amp;nbsp;&lt;/em&gt;&lt;/strong&gt;&lt;em&gt;if you are an intern, new grad, or staff applicant, please do not apply using this link and visit our &lt;/em&gt;&lt;a href=&quot;https://stripe.com/jobs/search&quot;&gt;&lt;em&gt;jobs page&lt;/em&gt;&lt;/a&gt;&lt;em&gt; for those specific postings.&lt;/em&gt;&lt;/h5&gt; &lt;h2&gt;&lt;strong&gt;Who we are&lt;/strong&gt;&lt;/h2&gt; &lt;h3&gt;&lt;strong&gt;About Stripe&lt;/strong&gt;&lt;/h3&gt; &lt;p&gt;Stripe is a financial infrastructure platform for businesses. Millions of companies - from the world’s largest",,
Stripe,"Backend / API Engineer, Privacy Products","San Francisco, Seattle, US",USA,On-site,Unknown,Unknown,8613 Data Privacy,https://stripe.com/jobs/search?gh_jid=7579264,Greenhouse,2026-03-06T18:52:06-05:00,Unknown,Unknown,Unknown,Backend Engineering,77,Keep,,"&lt;h2&gt;&lt;strong&gt;Who we are&lt;/strong&gt;&lt;/h2&gt; &lt;h3&gt;&lt;strong&gt;About Stripe&lt;/strong&gt;&lt;/h3&gt; &lt;p&gt;Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone’s reach while doing the most im",,
Stripe,"Backend Engineer/API, Payments and Risk","Toronto, Canada Remote, Canada Locations",Canada,Remote,Unknown,Unknown,8217 Risk Engineering,https://stripe.com/jobs/search?gh_jid=6692166,Greenhouse,2026-03-06T18:52:06-05:00,Unknown,Unknown,Unknown,Backend Engineering,77,Keep,,"&lt;p&gt;&lt;strong&gt;&lt;em&gt;Note:&amp;nbsp;&lt;/em&gt;&lt;/strong&gt;&lt;em&gt;if you are an intern, new grad, staff, frontend or fullstack applicant, please do not apply using this link and visit our &lt;/em&gt;&lt;a href=&quot;https://stripe.com/jobs/search&quot;&gt;&lt;em&gt;jobs page&lt;/em&gt;&lt;/a&gt;&lt;em&gt; for those specific postings.&lt;/em&gt;&lt;/p&gt; &lt;h2&gt;&lt;strong&gt;Who we are&lt;/strong&gt;&lt;/h2&gt; &lt;h3&gt;&lt;strong&gt;About Stripe&lt;/strong&gt;&lt;/h3&gt; &lt;p&gt;Stripe is a financial infrastructure platform for businesses. Millions of companies - from t",,
Stripe,"Backend Engineer/API, Payments and Risk","Dublin, Ireland, Ireland Locations",Unknown,On-site,Unknown,Unknown,8556 LPM Core - Eng,https://stripe.com/jobs/search?gh_jid=4921361,Greenhouse,2026-03-06T18:52:06-05:00,Unknown,Unknown,Unknown,Backend Engineering,77,Keep,,"&lt;p&gt;&lt;span style=&quot;font-size: 10pt;&quot;&gt;Note:&amp;nbsp;if you are an intern, new grad, or staff applicant, please do not apply using this link and visit our &lt;a href=&quot;https://stripe.com/jobs/search&quot;&gt;jobs page&lt;/a&gt; for those specific postings.&lt;/span&gt;&lt;/p&gt; &lt;h2&gt;&lt;strong&gt;Who we are&lt;/strong&gt;&lt;/h2&gt; &lt;h3&gt;&lt;strong&gt;About Stripe&lt;/strong&gt;&lt;/h3&gt; &lt;p&gt;Stripe is a financial infrastructure platform for businesses. Millions of companies - from the world’s largest enterprises to the most ambitious startups - use Strip",,
Stripe,"Backend Engineer, Billing/Tax","N/A, Canada Locations",Canada,On-site,Unknown,Unknown,8412 Billing Products,https://stripe.com/jobs/search?gh_jid=7217048,Greenhouse,2026-03-06T18:52:06-05:00,Unknown,Unknown,Unknown,Backend Engineering,73,Keep,,"&lt;h2&gt;Who we are&lt;/h2&gt; &lt;h3&gt;About Stripe&lt;/h3&gt; &lt;p&gt;Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone’s reach while doing the most important work of your career.&lt;/p&gt; &lt;h3&gt;About the",,
